filename,path,person_id,lighting,background,angle,distance,blur_score,is_blurry,blur_label,glare_ratio,has_glare,glare_label,aspect_ratio,good_framing,framing_label,overall
P_UK_487239561_L2_B1_A2_D1.jpg,C:\kyc-document-quality\uk_password\UK\487239561\L2\B1\A2\P_UK_487239561_L2_B1_A2_D1.jpg,487239561,L2,B1,A2,D1,365.37,False,Sharp,0.0301,False,No Glare,0.685,False,Too Narrow / Portrait,FAIL
P_UK_487239561_L2_B1_A2_D2.jpg,C:\kyc-document-quality\uk_password\UK\487239561\L2\B1\A2\P_UK_487239561_L2_B1_A2_D2.jpg,487239561,L2,B1,A2,D2,335.09,False,Sharp,0.0109,False,No Glare,0.288,False,Too Narrow / Portrait,FAIL
P_UK_487239561_L2_B1_A3_D1.jpg,C:\kyc-document-quality\uk_password\UK\487239561\L2\B1\A3\P_UK_487239561_L2_B1_A3_D1.jpg,487239561,L2,B1,A3,D1,332.97,False,Sharp,0.006,False,No Glare,0.322,False,Too Narrow / Portrait,FAIL
P_UK_487239561_L2_B1_A3_D2.jpg,C:\kyc-document-quality\uk_password\UK\487239561\L2\B1\A3\P_UK_487239561_L2_B1_A3_D2.jpg,487239561,L2,B1,A3,D2,325.54,False,Sharp,0.0114,False,No Glare,0.878,False,Too Narrow / Portrait,FAIL
P_UK_487239561_L2_B2_A1_D1.jpg,C:\kyc-document-quality\uk_password\UK\487239561\L2\B2\A1\P_UK_487239561_L2_B2_A1_D1.jpg,487239561,L2,B2,A1,D1,600.94,False,Sharp,0.0117,False,No Glare,1.663,True,Good Framing,PASS
P_UK_487239561_L2_B2_A1_D2.jpg,C:\kyc-document-quality\uk_password\UK\487239561\L2\B2\A1\P_UK_487239561_L2_B2_A1_D2.jpg,487239561,L2,B2,A1,D2,804.74,False,Sharp,0.0284,False,No Glare,2.191,False,Too Wide / Cropped,FAIL
P_UK_487239561_L2_B2_A2_D1.jpg,C:\kyc-document-quality\uk_password\UK\487239561\L2\B2\A2\P_UK_487239561_L2_B2_A2_D1.jpg,487239561,L2,B2,A2,D1,483.64,False,Sharp,0.0298,False,No Glare,1.196,False,Too Narrow / Portrait,FAIL
P_UK_487239561_L2_B2_A2_D2.jpg,C:\kyc-document-quality\uk_password\UK\487239561\L2\B2\A2\P_UK_487239561_L2_B2_A2_D2.jpg,487239561,L2,B2,A2,D2,580.67,False,Sharp,0.0261,False,No Glare,0.786,False,Too Narrow / Portrait,FAIL
P_UK_487239561_L2_B2_A3_D1.jpg,C:\kyc-document-quality\uk_password\UK\487239561\L2\B2\A3\P_UK_487239561_L2_B2_A3_D1.jpg,487239561,L2,B2,A3,D1,403.7,False,Sharp,0.0396,False,No Glare,0.698,False,Too Narrow / Portrait,FAIL
P_UK_487239561_L2_B2_A3_D2.jpg,C:\kyc-document-quality\uk_password\UK\487239561\L2\B2\A3\P_UK_487239561_L2_B2_A3_D2.jpg,487239561,L2,B2,A3,D2,448.45,False,Sharp,0.0452,False,No Glare,1.768,True,Good Framing,PASS
P_UK_487239561_L2_B3_A1_D1.jpg,C:\kyc-document-quality\uk_password\UK\487239561\L2\B3\A1\P_UK_487239561_L2_B3_A1_D1.jpg,487239561,L2,B3,A1,D1,489.64,False,Sharp,0.0087,False,No Glare,3.773,False,Too Wide / Cropped,FAIL
P_UK_487239561_L2_B3_A1_D2.jpg,C:\kyc-document-quality\uk_password\UK\487239561\L2\B3\A1\P_UK_487239561_L2_B3_A1_D2.jpg,487239561,L2,B3,A1,D2,655.45,False,Sharp,0.0355,False,No Glare,1.484,True,Good Framing,PASS
P_UK_487239561_L2_B3_A2_D1.jpg,C:\kyc-document-quality\uk_password\UK\487239561\L2\B3\A2\P_UK_487239561_L2_B3_A2_D1.jpg,487239561,L2,B3,A2,D1,428.92,False,Sharp,0.0336,False,No Glare,0.804,False,Too Narrow / Portrait,FAIL
P_UK_487239561_L2_B3_A2_D2.jpg,C:\kyc-document-quality\uk_password\UK\487239561\L2\B3\A2\P_UK_487239561_L2_B3_A2_D2.jpg,487239561,L2,B3,A2,D2,424.09,False,Sharp,0.0362,False,No Glare,0.263,False,Too Narrow / Portrait,FAIL
P_UK_487239561_L2_B3_A3_D1.jpg,C:\kyc-document-quality\uk_password\UK\487239561\L2\B3\A3\P_UK_487239561_L2_B3_A3_D1.jpg,487239561,L2,B3,A3,D1,382.55,False,Sharp,0.0232,False,No Glare,0.823,False,Too Narrow / Portrait,FAIL
P_UK_487239561_L2_B3_A3_D2.jpg,C:\kyc-document-quality\uk_password\UK\487239561\L2\B3\A3\P_UK_487239561_L2_B3_A3_D2.jpg,487239561,L2,B3,A3,D2,418.05,False,Sharp,0.0418,False,No Glare,1.285,False,Too Narrow / Portrait,FAIL
P_UK_487239561_L2_B4_A1_D1.jpg,C:\kyc-document-quality\uk_password\UK\487239561\L2\B4\A1\P_UK_487239561_L2_B4_A1_D1.jpg,487239561,L2,B4,A1,D1,544.55,False,Sharp,0.0079,False,No Glare,0.868,False,Too Narrow / Portrait,FAIL
P_UK_487239561_L2_B4_A1_D2.jpg,C:\kyc-document-quality\uk_password\UK\487239561\L2\B4\A1\P_UK_487239561_L2_B4_A1_D2.jpg,487239561,L2,B4,A1,D2,603.89,False,Sharp,0.003,False,No Glare,1.718,True,Good Framing,PASS
P_UK_487239561_L2_B4_A2_D1.jpg,C:\kyc-document-quality\uk_password\UK\487239561\L2\B4\A2\P_UK_487239561_L2_B4_A2_D1.jpg,487239561,L2,B4,A2,D1,601.98,False,Sharp,0.0102,False,No Glare,1.885,True,Good Framing,PASS
P_UK_487239561_L2_B4_A2_D2.jpg,C:\kyc-document-quality\uk_password\UK\487239561\L2\B4\A2\P_UK_487239561_L2_B4_A2_D2.jpg,487239561,L2,B4,A2,D2,644.41,False,Sharp,0.012,False,No Glare,0.823,False,Too Narrow / Portrait,FAIL
P_UK_487239561_L2_B4_A3_D1.jpg,C:\kyc-document-quality\uk_password\UK\487239561\L2\B4\A3\P_UK_487239561_L2_B4_A3_D1.jpg,487239561,L2,B4,A3,D1,431.36,False,Sharp,0.0291,False,No Glare,1.588,True,Good Framing,PASS
P_UK_487239561_L2_B4_A3_D2.jpg,C:\kyc-document-quality\uk_password\UK\487239561\L2\B4\A3\P_UK_487239561_L2_B4_A3_D2.jpg,487239561,L2,B4,A3,D2,583.91,False,Sharp,0.0173,False,No Glare,2.411,False,Too Wide / Cropped,FAIL
P_UK_487239561_L3_B1_A1_D1.jpg,C:\kyc-document-quality\uk_password\UK\487239561\L3\B1\A1\P_UK_487239561_L3_B1_A1_D1.jpg,487239561,L3,B1,A1,D1,473.46,False,Sharp,0.0089,False,No Glare,1.786,True,Good Framing,PASS
P_UK_487239561_L3_B1_A1_D2.jpg,C:\kyc-document-quality\uk_password\UK\487239561\L3\B1\A1\P_UK_487239561_L3_B1_A1_D2.jpg,487239561,L3,B1,A1,D2,438.74,False,Sharp,0.0015,False,No Glare,1.588,True,Good Framing,PASS
P_UK_487239561_L3_B1_A2_D1.jpg,C:\kyc-document-quality\uk_password\UK\487239561\L3\B1\A2\P_UK_487239561_L3_B1_A2_D1.jpg,487239561,L3,B1,A2,D1,474.85,False,Sharp,0.019,False,No Glare,0.216,False,Too Narrow / Portrait,FAIL
P_UK_487239561_L3_B1_A2_D2.jpg,C:\kyc-document-quality\uk_password\UK\487239561\L3\B1\A2\P_UK_487239561_L3_B1_A2_D2.jpg,487239561,L3,B1,A2,D2,430.71,False,Sharp,0.0089,False,No Glare,1.143,False,Too Narrow / Portrait,FAIL
P_UK_487239561_L3_B1_A3_D1.jpg,C:\kyc-document-quality\uk_password\UK\487239561\L3\B1\A3\P_UK_487239561_L3_B1_A3_D1.jpg,487239561,L3,B1,A3,D1,367.87,False,Sharp,0.0123,False,No Glare,0.806,False,Too Narrow / Portrait,FAIL
P_UK_487239561_L3_B1_A3_D2.jpg,C:\kyc-document-quality\uk_password\UK\487239561\L3\B1\A3\P_UK_487239561_L3_B1_A3_D2.jpg,487239561,L3,B1,A3,D2,289.48,False,Sharp,0.0056,False,No Glare,2.003,False,Too Wide / Cropped,FAIL
P_UK_487239561_L3_B2_A1_D1.jpg,C:\kyc-document-quality\uk_password\UK\487239561\L3\B2\A1\P_UK_487239561_L3_B2_A1_D1.jpg,487239561,L3,B2,A1,D1,644.4,False,Sharp,0.0137,False,No Glare,0.955,False,Too Narrow / Portrait,FAIL
P_UK_487239561_L3_B2_A1_D2.jpg,C:\kyc-document-quality\uk_password\UK\487239561\L3\B2\A1\P_UK_487239561_L3_B2_A1_D2.jpg,487239561,L3,B2,A1,D2,883.94,False,Sharp,0.0307,False,No Glare,1.365,True,Good Framing,PASS
P_UK_487239561_L3_B2_A2_D1.jpg,C:\kyc-document-quality\uk_password\UK\487239561\L3\B2\A2\P_UK_487239561_L3_B2_A2_D1.jpg,487239561,L3,B2,A2,D1,515.11,False,Sharp,0.0152,False,No Glare,3.75,False,Too Wide / Cropped,FAIL
P_UK_487239561_L3_B2_A2_D2.jpg,C:\kyc-document-quality\uk_password\UK\487239561\L3\B2\A2\P_UK_487239561_L3_B2_A2_D2.jpg,487239561,L3,B2,A2,D2,578.83,False,Sharp,0.0281,False,No Glare,0.742,False,Too Narrow / Portrait,FAIL
P_UK_487239561_L3_B2_A3_D1.jpg,C:\kyc-document-quality\uk_password\UK\487239561\L3\B2\A3\P_UK_487239561_L3_B2_A3_D1.jpg,487239561,L3,B2,A3,D1,475.78,False,Sharp,0.0207,False,No Glare,1.436,True,Good Framing,PASS
P_UK_487239561_L3_B2_A3_D2.jpg,C:\kyc-document-quality\uk_password\UK\487239561\L3\B2\A3\P_UK_487239561_L3_B2_A3_D2.jpg,487239561,L3,B2,A3,D2,396.49,False,Sharp,0.0298,False,No Glare,1.811,True,Good Framing,PASS
P_UK_487239561_L3_B3_A1_D1.jpg,C:\kyc-document-quality\uk_password\UK\487239561\L3\B3\A1\P_UK_487239561_L3_B3_A1_D1.jpg,487239561,L3,B3,A1,D1,443.13,False,Sharp,0.0065,False,No Glare,1.83,True,Good Framing,PASS
P_UK_487239561_L3_B3_A1_D2.jpg,C:\kyc-document-quality\uk_password\UK\487239561\L3\B3\A1\P_UK_487239561_L3_B3_A1_D2.jpg,487239561,L3,B3,A1,D2,604.89,False,Sharp,0.0294,False,No Glare,2.348,False,Too Wide / Cropped,FAIL
P_UK_487239561_L3_B3_A2_D1.jpg,C:\kyc-document-quality\uk_password\UK\487239561\L3\B3\A2\P_UK_487239561_L3_B3_A2_D1.jpg,487239561,L3,B3,A2,D1,397.17,False,Sharp,0.0213,False,No Glare,0.821,False,Too Narrow / Portrait,FAIL
P_UK_487239561_L3_B3_A2_D2.jpg,C:\kyc-document-quality\uk_password\UK\487239561\L3\B3\A2\P_UK_487239561_L3_B3_A2_D2.jpg,487239561,L3,B3,A2,D2,336.26,False,Sharp,0.0109,False,No Glare,0.845,False,Too Narrow / Portrait,FAIL
P_UK_487239561_L3_B3_A3_D1.jpg,C:\kyc-document-quality\uk_password\UK\487239561\L3\B3\A3\P_UK_487239561_L3_B3_A3_D1.jpg,487239561,L3,B3,A3,D1,412.9,False,Sharp,0.0362,False,No Glare,1.542,True,Good Framing,PASS
P_UK_487239561_L3_B3_A3_D2.jpg,C:\kyc-document-quality\uk_password\UK\487239561\L3\B3\A3\P_UK_487239561_L3_B3_A3_D2.jpg,487239561,L3,B3,A3,D2,471.51,False,Sharp,0.0421,False,No Glare,1.669,True,Good Framing,PASS
P_UK_487239561_L3_B4_A1_D1.jpg,C:\kyc-document-quality\uk_password\UK\487239561\L3\B4\A1\P_UK_487239561_L3_B4_A1_D1.jpg,487239561,L3,B4,A1,D1,413.88,False,Sharp,0.0151,False,No Glare,1.277,False,Too Narrow / Portrait,FAIL
P_UK_487239561_L3_B4_A1_D2.jpg,C:\kyc-document-quality\uk_password\UK\487239561\L3\B4\A1\P_UK_487239561_L3_B4_A1_D2.jpg,487239561,L3,B4,A1,D2,1089.73,False,Sharp,0.0054,False,No Glare,0.349,False,Too Narrow / Portrait,FAIL
P_UK_487239561_L3_B4_A2_D1.jpg,C:\kyc-document-quality\uk_password\UK\487239561\L3\B4\A2\P_UK_487239561_L3_B4_A2_D1.jpg,487239561,L3,B4,A2,D1,579.05,False,Sharp,0.0154,False,No Glare,1.167,False,Too Narrow / Portrait,FAIL
P_UK_487239561_L3_B4_A2_D2.jpg,C:\kyc-document-quality\uk_password\UK\487239561\L3\B4\A2\P_UK_487239561_L3_B4_A2_D2.jpg,487239561,L3,B4,A2,D2,755.78,False,Sharp,0.0454,False,No Glare,1.175,False,Too Narrow / Portrait,FAIL
P_UK_487239561_L3_B4_A3_D1.jpg,C:\kyc-document-quality\uk_password\UK\487239561\L3\B4\A3\P_UK_487239561_L3_B4_A3_D1.jpg,487239561,L3,B4,A3,D1,491.03,False,Sharp,0.0218,False,No Glare,0.768,False,Too Narrow / Portrait,FAIL
P_UK_487239561_L3_B4_A3_D2.jpg,C:\kyc-document-quality\uk_password\UK\487239561\L3\B4\A3\P_UK_487239561_L3_B4_A3_D2.jpg,487239561,L3,B4,A3,D2,489.46,False,Sharp,0.015,False,No Glare,1.671,True,Good Framing,PASS
P_UK_487239561_L4_B1_A1_D1.jpg,C:\kyc-document-quality\uk_password\UK\487239561\L4\B1\A1\P_UK_487239561_L4_B1_A1_D1.jpg,487239561,L4,B1,A1,D1,299.29,False,Sharp,0.0055,False,No Glare,3.556,False,Too Wide / Cropped,FAIL
P_UK_487239561_L4_B1_A1_D2.jpg,C:\kyc-document-quality\uk_password\UK\487239561\L4\B1\A1\P_UK_487239561_L4_B1_A1_D2.jpg,487239561,L4,B1,A1,D2,157.82,False,Sharp,0.0,False,No Glare,3.629,False,Too Wide / Cropped,FAIL
P_UK_487239561_L4_B1_A2_D1.jpg,C:\kyc-document-quality\uk_password\UK\487239561\L4\B1\A2\P_UK_487239561_L4_B1_A2_D1.jpg,487239561,L4,B1,A2,D1,173.86,False,Sharp,0.0002,False,No Glare,4.231,False,Too Wide / Cropped,FAIL
P_UK_487239561_L4_B1_A2_D2.jpg,C:\kyc-document-quality\uk_password\UK\487239561\L4\B1\A2\P_UK_487239561_L4_B1_A2_D2.jpg,487239561,L4,B1,A2,D2,215.33,False,Sharp,0.0001,False,No Glare,0.989,False,Too Narrow / Portrait,FAIL
P_UK_487239561_L4_B1_A3_D1.jpg,C:\kyc-document-quality\uk_password\UK\487239561\L4\B1\A3\P_UK_487239561_L4_B1_A3_D1.jpg,487239561,L4,B1,A3,D1,156.93,False,Sharp,0.0001,False,No Glare,1.099,False,Too Narrow / Portrait,FAIL
P_UK_487239561_L4_B1_A3_D2.jpg,C:\kyc-document-quality\uk_password\UK\487239561\L4\B1\A3\P_UK_487239561_L4_B1_A3_D2.jpg,487239561,L4,B1,A3,D2,163.54,False,Sharp,0.0002,False,No Glare,1.257,False,Too Narrow / Portrait,FAIL
P_UK_487239561_L4_B2_A1_D1.jpg,C:\kyc-document-quality\uk_password\UK\487239561\L4\B2\A1\P_UK_487239561_L4_B2_A1_D1.jpg,487239561,L4,B2,A1,D1,309.7,False,Sharp,0.0024,False,No Glare,1.277,False,Too Narrow / Portrait,FAIL
P_UK_487239561_L4_B2_A1_D2.jpg,C:\kyc-document-quality\uk_password\UK\487239561\L4\B2\A1\P_UK_487239561_L4_B2_A1_D2.jpg,487239561,L4,B2,A1,D2,346.74,False,Sharp,0.0193,False,No Glare,9.808,False,Too Wide / Cropped,FAIL
P_UK_487239561_L4_B2_A2_D1.jpg,C:\kyc-document-quality\uk_password\UK\487239561\L4\B2\A2\P_UK_487239561_L4_B2_A2_D1.jpg,487239561,L4,B2,A2,D1,280.01,False,Sharp,0.0126,False,No Glare,1.867,True,Good Framing,PASS
P_UK_487239561_L4_B2_A2_D2.jpg,C:\kyc-document-quality\uk_password\UK\487239561\L4\B2\A2\P_UK_487239561_L4_B2_A2_D2.jpg,487239561,L4,B2,A2,D2,279.63,False,Sharp,0.0052,False,No Glare,1.563,True,Good Framing,PASS
P_UK_487239561_L4_B2_A3_D1.jpg,C:\kyc-document-quality\uk_password\UK\487239561\L4\B2\A3\P_UK_487239561_L4_B2_A3_D1.jpg,487239561,L4,B2,A3,D1,144.77,False,Sharp,0.017,False,No Glare,1.578,True,Good Framing,PASS
P_UK_487239561_L4_B2_A3_D2.jpg,C:\kyc-document-quality\uk_password\UK\487239561\L4\B2\A3\P_UK_487239561_L4_B2_A3_D2.jpg,487239561,L4,B2,A3,D2,148.11,False,Sharp,0.0137,False,No Glare,0.926,False,Too Narrow / Portrait,FAIL
P_UK_487239561_L4_B3_A1_D1.jpg,C:\kyc-document-quality\uk_password\UK\487239561\L4\B3\A1\P_UK_487239561_L4_B3_A1_D1.jpg,487239561,L4,B3,A1,D1,275.94,False,Sharp,0.0014,False,No Glare,1.289,False,Too Narrow / Portrait,FAIL
P_UK_487239561_L4_B3_A1_D2.jpg,C:\kyc-document-quality\uk_password\UK\487239561\L4\B3\A1\P_UK_487239561_L4_B3_A1_D2.jpg,487239561,L4,B3,A1,D2,404.02,False,Sharp,0.0207,False,No Glare,4.528,False,Too Wide / Cropped,FAIL
P_UK_487239561_L4_B3_A2_D1.jpg,C:\kyc-document-quality\uk_password\UK\487239561\L4\B3\A2\P_UK_487239561_L4_B3_A2_D1.jpg,487239561,L4,B3,A2,D1,166.84,False,Sharp,0.0056,False,No Glare,1.46,True,Good Framing,PASS
P_UK_487239561_L4_B3_A2_D2.jpg,C:\kyc-document-quality\uk_password\UK\487239561\L4\B3\A2\P_UK_487239561_L4_B3_A2_D2.jpg,487239561,L4,B3,A2,D2,184.24,False,Sharp,0.0134,False,No Glare,0.932,False,Too Narrow / Portrait,FAIL
P_UK_487239561_L4_B3_A3_D1.jpg,C:\kyc-document-quality\uk_password\UK\487239561\L4\B3\A3\P_UK_487239561_L4_B3_A3_D1.jpg,487239561,L4,B3,A3,D1,153.48,False,Sharp,0.0147,False,No Glare,4.207,False,Too Wide / Cropped,FAIL
P_UK_487239561_L4_B3_A3_D2.jpg,C:\kyc-document-quality\uk_password\UK\487239561\L4\B3\A3\P_UK_487239561_L4_B3_A3_D2.jpg,487239561,L4,B3,A3,D2,122.37,False,Sharp,0.0185,False,No Glare,1.518,True,Good Framing,PASS
P_UK_487239561_L4_B4_A1_D1.jpg,C:\kyc-document-quality\uk_password\UK\487239561\L4\B4\A1\P_UK_487239561_L4_B4_A1_D1.jpg,487239561,L4,B4,A1,D1,390.39,False,Sharp,0.0028,False,No Glare,0.592,False,Too Narrow / Portrait,FAIL
P_UK_487239561_L4_B4_A1_D2.jpg,C:\kyc-document-quality\uk_password\UK\487239561\L4\B4\A1\P_UK_487239561_L4_B4_A1_D2.jpg,487239561,L4,B4,A1,D2,187.58,False,Sharp,0.0001,False,No Glare,1.656,True,Good Framing,PASS
P_UK_487239561_L4_B4_A2_D1.jpg,C:\kyc-document-quality\uk_password\UK\487239561\L4\B4\A2\P_UK_487239561_L4_B4_A2_D1.jpg,487239561,L4,B4,A2,D1,285.79,False,Sharp,0.0157,False,No Glare,0.81,False,Too Narrow / Portrait,FAIL
P_UK_487239561_L4_B4_A2_D2.jpg,C:\kyc-document-quality\uk_password\UK\487239561\L4\B4\A2\P_UK_487239561_L4_B4_A2_D2.jpg,487239561,L4,B4,A2,D2,449.86,False,Sharp,0.0038,False,No Glare,1.914,True,Good Framing,PASS
P_UK_487239561_L4_B4_A3_D1.jpg,C:\kyc-document-quality\uk_password\UK\487239561\L4\B4\A3\P_UK_487239561_L4_B4_A3_D1.jpg,487239561,L4,B4,A3,D1,230.08,False,Sharp,0.0102,False,No Glare,1.139,False,Too Narrow / Portrait,FAIL
P_UK_487239561_L4_B4_A3_D2.jpg,C:\kyc-document-quality\uk_password\UK\487239561\L4\B4\A3\P_UK_487239561_L4_B4_A3_D2.jpg,487239561,L4,B4,A3,D2,333.75,False,Sharp,0.0072,False,No Glare,1.741,True,Good Framing,PASS
P_UK_489153026_L1_B1_A1_D1.jpg,C:\kyc-document-quality\uk_password\UK\489153026\L1\B1\A1\P_UK_489153026_L1_B1_A1_D1.jpg,489153026,L1,B1,A1,D1,278.83,False,Sharp,0.0269,False,No Glare,0.656,False,Too Narrow / Portrait,FAIL
P_UK_489153026_L1_B1_A1_D2.jpg,C:\kyc-document-quality\uk_password\UK\489153026\L1\B1\A1\P_UK_489153026_L1_B1_A1_D2.jpg,489153026,L1,B1,A1,D2,325.44,False,Sharp,0.0248,False,No Glare,0.962,False,Too Narrow / Portrait,FAIL
P_UK_489153026_L1_B1_A2_D1.jpg,C:\kyc-document-quality\uk_password\UK\489153026\L1\B1\A2\P_UK_489153026_L1_B1_A2_D1.jpg,489153026,L1,B1,A2,D1,338.27,False,Sharp,0.0148,False,No Glare,1.0,False,Too Narrow / Portrait,FAIL
P_UK_489153026_L1_B1_A2_D2.jpg,C:\kyc-document-quality\uk_password\UK\489153026\L1\B1\A2\P_UK_489153026_L1_B1_A2_D2.jpg,489153026,L1,B1,A2,D2,364.19,False,Sharp,0.0055,False,No Glare,1.668,True,Good Framing,PASS
P_UK_489153026_L1_B1_A3_D1.jpg,C:\kyc-document-quality\uk_password\UK\489153026\L1\B1\A3\P_UK_489153026_L1_B1_A3_D1.jpg,489153026,L1,B1,A3,D1,253.0,False,Sharp,0.0006,False,No Glare,1.326,True,Good Framing,PASS
P_UK_489153026_L1_B1_A3_D2.jpg,C:\kyc-document-quality\uk_password\UK\489153026\L1\B1\A3\P_UK_489153026_L1_B1_A3_D2.jpg,489153026,L1,B1,A3,D2,248.43,False,Sharp,0.0007,False,No Glare,1.212,False,Too Narrow / Portrait,FAIL
P_UK_489153026_L1_B2_A1_D1.jpg,C:\kyc-document-quality\uk_password\UK\489153026\L1\B2\A1\P_UK_489153026_L1_B2_A1_D1.jpg,489153026,L1,B2,A1,D1,259.67,False,Sharp,0.04,False,No Glare,0.883,False,Too Narrow / Portrait,FAIL
P_UK_489153026_L1_B2_A1_D2.jpg,C:\kyc-document-quality\uk_password\UK\489153026\L1\B2\A1\P_UK_489153026_L1_B2_A1_D2.jpg,489153026,L1,B2,A1,D2,609.52,False,Sharp,0.0594,False,No Glare,2.05,False,Too Wide / Cropped,FAIL
P_UK_489153026_L1_B2_A2_D1.jpg,C:\kyc-document-quality\uk_password\UK\489153026\L1\B2\A2\P_UK_489153026_L1_B2_A2_D1.jpg,489153026,L1,B2,A2,D1,349.7,False,Sharp,0.031,False,No Glare,1.0,False,Too Narrow / Portrait,FAIL
P_UK_489153026_L1_B2_A2_D2.jpg,C:\kyc-document-quality\uk_password\UK\489153026\L1\B2\A2\P_UK_489153026_L1_B2_A2_D2.jpg,489153026,L1,B2,A2,D2,371.76,False,Sharp,0.0345,False,No Glare,0.902,False,Too Narrow / Portrait,FAIL
P_UK_489153026_L1_B2_A3_D1.jpg,C:\kyc-document-quality\uk_password\UK\489153026\L1\B2\A3\P_UK_489153026_L1_B2_A3_D1.jpg,489153026,L1,B2,A3,D1,318.88,False,Sharp,0.03,False,No Glare,1.047,False,Too Narrow / Portrait,FAIL
P_UK_489153026_L1_B2_A3_D2.jpg,C:\kyc-document-quality\uk_password\UK\489153026\L1\B2\A3\P_UK_489153026_L1_B2_A3_D2.jpg,489153026,L1,B2,A3,D2,354.5,False,Sharp,0.0458,False,No Glare,1.033,False,Too Narrow / Portrait,FAIL
P_UK_489153026_L1_B3_A1_D1.jpg,C:\kyc-document-quality\uk_password\UK\489153026\L1\B3\A1\P_UK_489153026_L1_B3_A1_D1.jpg,489153026,L1,B3,A1,D1,238.12,False,Sharp,0.0022,False,No Glare,0.683,False,Too Narrow / Portrait,FAIL
P_UK_489153026_L1_B3_A1_D2.jpg,C:\kyc-document-quality\uk_password\UK\489153026\L1\B3\A1\P_UK_489153026_L1_B3_A1_D2.jpg,489153026,L1,B3,A1,D2,758.28,False,Sharp,0.0187,False,No Glare,1.233,False,Too Narrow / Portrait,FAIL
P_UK_489153026_L1_B3_A2_D1.jpg,C:\kyc-document-quality\uk_password\UK\489153026\L1\B3\A2\P_UK_489153026_L1_B3_A2_D1.jpg,489153026,L1,B3,A2,D1,342.53,False,Sharp,0.0031,False,No Glare,0.976,False,Too Narrow / Portrait,FAIL
P_UK_489153026_L1_B3_A2_D2.jpg,C:\kyc-document-quality\uk_password\UK\489153026\L1\B3\A2\P_UK_489153026_L1_B3_A2_D2.jpg,489153026,L1,B3,A2,D2,354.29,False,Sharp,0.0077,False,No Glare,4.5,False,Too Wide / Cropped,FAIL
P_UK_489153026_L1_B3_A3_D1.jpg,C:\kyc-document-quality\uk_password\UK\489153026\L1\B3\A3\P_UK_489153026_L1_B3_A3_D1.jpg,489153026,L1,B3,A3,D1,290.19,False,Sharp,0.0103,False,No Glare,1.415,True,Good Framing,PASS
P_UK_489153026_L1_B3_A3_D2.jpg,C:\kyc-document-quality\uk_password\UK\489153026\L1\B3\A3\P_UK_489153026_L1_B3_A3_D2.jpg,489153026,L1,B3,A3,D2,359.04,False,Sharp,0.0262,False,No Glare,1.684,True,Good Framing,PASS
P_UK_489153026_L1_B4_A1_D1.jpg,C:\kyc-document-quality\uk_password\UK\489153026\L1\B4\A1\P_UK_489153026_L1_B4_A1_D1.jpg,489153026,L1,B4,A1,D1,294.68,False,Sharp,0.033,False,No Glare,1.212,False,Too Narrow / Portrait,FAIL
P_UK_489153026_L1_B4_A1_D2.jpg,C:\kyc-document-quality\uk_password\UK\489153026\L1\B4\A1\P_UK_489153026_L1_B4_A1_D2.jpg,489153026,L1,B4,A1,D2,936.35,False,Sharp,0.022,False,No Glare,7.313,False,Too Wide / Cropped,FAIL
P_UK_489153026_L1_B4_A2_D1.jpg,C:\kyc-document-quality\uk_password\UK\489153026\L1\B4\A2\P_UK_489153026_L1_B4_A2_D1.jpg,489153026,L1,B4,A2,D1,459.9,False,Sharp,0.023,False,No Glare,0.546,False,Too Narrow / Portrait,FAIL
P_UK_489153026_L1_B4_A2_D2.jpg,C:\kyc-document-quality\uk_password\UK\489153026\L1\B4\A2\P_UK_489153026_L1_B4_A2_D2.jpg,489153026,L1,B4,A2,D2,620.09,False,Sharp,0.0262,False,No Glare,0.657,False,Too Narrow / Portrait,FAIL
P_UK_489153026_L1_B4_A3_D1.jpg,C:\kyc-document-quality\uk_password\UK\489153026\L1\B4\A3\P_UK_489153026_L1_B4_A3_D1.jpg,489153026,L1,B4,A3,D1,428.76,False,Sharp,0.0488,False,No Glare,1.03,False,Too Narrow / Portrait,FAIL
P_UK_489153026_L1_B4_A3_D2.jpg,C:\kyc-document-quality\uk_password\UK\489153026\L1\B4\A3\P_UK_489153026_L1_B4_A3_D2.jpg,489153026,L1,B4,A3,D2,362.62,False,Sharp,0.046,False,No Glare,1.924,True,Good Framing,PASS
P_UK_489153026_L2_B1_A1_D1.jpg,C:\kyc-document-quality\uk_password\UK\489153026\L2\B1\A1\P_UK_489153026_L2_B1_A1_D1.jpg,489153026,L2,B1,A1,D1,326.95,False,Sharp,0.018,False,No Glare,1.26,False,Too Narrow / Portrait,FAIL
P_UK_489153026_L2_B1_A1_D2.jpg,C:\kyc-document-quality\uk_password\UK\489153026\L2\B1\A1\P_UK_489153026_L2_B1_A1_D2.jpg,489153026,L2,B1,A1,D2,371.11,False,Sharp,0.0015,False,No Glare,0.954,False,Too Narrow / Portrait,FAIL
P_UK_489153026_L2_B1_A2_D1.jpg,C:\kyc-document-quality\uk_password\UK\489153026\L2\B1\A2\P_UK_489153026_L2_B1_A2_D1.jpg,489153026,L2,B1,A2,D1,412.45,False,Sharp,0.0066,False,No Glare,1.007,False,Too Narrow / Portrait,FAIL
